date,store_nbr,item_nbr,unit_sales,onpromotion
2015-11-11,1,1961112,2.241,1.0
2013-06-15,39,417763,19.0,2.0
2015-12-31,15,1167544,2.0,0.0
2017-01-08,9,506717,4.0,0.0
2013-11-10,4,671079,2.0,2.0
2016-04-14,10,1695875,3.0,0.0
2015-06-20,1,639586,6.0,0.0
2013-03-30,33,314384,46.0,2.0
2014-02-28,45,1168717,6.0,2.0
2017-05-23,48,558730,2.0,0.0
2017-07-14,8,1309297,9.0,0.0
2013-08-24,28,262358,4.0,2.0
2016-09-27,13,740713,1.0,0.0
2017-06-15,35,1958231,1.0,0.0
2014-11-29,48,1463805,2.0,0.0
2014-11-07,18,1239785,1.0,0.0
2017-06-08,49,514757,7.0,0.0
2015-10-12,33,1392628,2.0,0.0
2016-09-23,42,1421428,1.0,0.0
2017-06-12,17,838415,1.0,1.0
2014-11-29,46,315277,3.0,0.0
2015-06-29,7,414623,16.0,0.0
2017-02-18,37,1229028,4.0,0.0
2014-08-30,37,1116370,1.0,0.0
2016-10-02,54,2026454,4.0,0.0
2017-04-14,43,2005274,3.0,0.0
2016-07-01,18,586824,4.0,0.0
2016-03-26,2,581742,2.0,0.0
2016-04-09,1,1402643,11.0,0.0
2016-03-19,33,1695912,8.112999999999998,0.0
2016-05-19,47,890214,2.0,0.0
2015-04-02,8,1346631,6.0,0.0
2016-07-12,28,594045,8.0,0.0
2016-02-13,20,767184,3.0,0.0
2013-08-02,6,586911,3.0,2.0
2014-04-14,33,222975,1.0,0.0
2016-03-12,8,1363878,5.0,0.0
2016-05-26,46,1501547,8.0,0.0
2017-05-11,31,671083,5.0,1.0
2017-05-15,1,870544,1.0,0.0
2015-01-29,38,1109116,4.0,0.0
2015-10-01,53,1239905,2.0,0.0
2017-05-18,27,1456921,4.0,0.0
2014-04-23,8,634014,16.811,0.0
2014-04-03,9,1062926,7.0,0.0
2013-05-12,44,115893,49.0,2.0
2016-01-29,54,521818,12.0,0.0
2017-04-11,8,1457247,3.0,0.0
2016-05-25,17,1457251,11.0,0.0
2014-12-17,11,938657,1.0,0.0
2017-02-28,41,1920035,2.0,0.0
2015-10-14,51,575875,9.0,0.0
2017-04-09,47,988408,27.0,0.0
2014-05-17,1,1168718,2.0,0.0
2017-08-15,9,1463772,2.0,0.0
2013-03-30,45,939129,23.0,2.0
2013-08-11,4,692531,7.0,2.0
2016-11-17,49,821186,5.0,0.0
2014-01-28,3,557305,5.0,2.0
2016-09-11,38,584188,2.465,0.0
2016-05-20,45,305344,7.0,0.0
2016-02-10,1,1458849,1.0,0.0
2013-06-15,25,1114903,3.0,2.0
2016-06-15,33,988408,7.0,0.0
2014-12-30,33,1083518,7.0,1.0
2014-05-14,45,153267,17.0,0.0
2015-09-17,36,586969,3.0,0.0
2014-03-26,37,1148753,6.0,2.0
2013-12-20,5,1148018,10.0,2.0
2016-05-31,14,1460020,5.0,0.0
2016-12-24,6,1230417,8.0,0.0
2015-06-24,6,913526,2.0,0.0
2015-03-30,46,1167188,6.0,0.0
2015-08-12,47,781797,21.0,0.0
2016-03-03,37,1009997,6.0,0.0
2016-04-10,29,155607,5.0,0.0
2013-09-03,50,1005461,5.0,2.0
2016-05-22,32,1980485,2.0,0.0
2016-09-22,26,1039087,2.0,0.0
2015-10-21,51,1260241,1.0,0.0
2016-03-28,32,1463993,8.0,0.0
2015-10-08,1,807493,6.0,0.0
2014-09-25,45,1149579,21.0,0.0
2013-03-26,38,939131,6.0,2.0
2013-03-21,5,354922,2.0,2.0
2014-01-20,40,1160796,4.0,2.0
2016-02-02,8,521818,7.0,0.0
2016-09-01,30,519718,5.0,0.0
2016-08-21,1,938566,1.0,0.0
2014-06-18,17,639586,8.0,0.0
2016-01-03,37,1230003,6.0,0.0
2013-04-27,16,522941,3.0,2.0
2014-12-05,2,1229440,2.0,0.0
2016-08-05,4,1913604,3.0,1.0
2014-10-31,8,1228312,1.0,0.0
2013-06-01,12,886398,3.0,2.0
2015-03-20,36,310647,1.0,0.0
2016-12-06,50,988408,5.0,0.0
2015-10-18,14,909361,2.0,0.0
2015-07-30,38,1176560,3.0,0.0
2016-12-05,8,1489853,12.0,1.0
2014-05-01,5,1230014,4.0,0.0
2017-03-27,3,1148719,1.0,0.0
2016-01-20,26,1430040,14.0,0.0
2016-04-27,29,1342007,1.0,0.0
2016-04-05,46,2011054,7.566,0.0
2014-03-22,48,119024,2.0,2.0
2016-07-31,26,1576330,1.0,0.0
2014-02-02,5,839364,2.0,2.0
2016-02-04,39,1950301,1.0,0.0
2016-01-04,4,1464256,5.0,0.0
2017-01-07,51,514149,18.0,1.0
2016-11-01,37,1246495,1.0,0.0
2017-07-11,30,1975598,1.0,1.0
2015-05-26,27,1243816,5.0,0.0
2017-05-20,37,1971394,2.0,0.0
2016-01-19,21,1920072,1.0,0.0
2014-01-04,46,227111,12.0,2.0
2016-03-07,41,1114754,4.0,0.0
2017-03-19,32,1963540,2.0,0.0
2016-07-08,25,1422835,11.0,1.0
2016-05-26,6,886067,2.0,0.0
2014-05-29,12,736128,12.0,0.0
2016-12-06,42,1225769,1.0,0.0
2013-03-14,25,252972,2.0,2.0
2016-11-09,34,1464241,16.0,1.0
2017-04-12,25,1259007,6.0,0.0
2016-05-28,9,871513,5.0,0.0
2017-01-22,41,164036,1.0,0.0
2013-06-04,47,749421,7.0,2.0
2014-12-10,49,953420,1.0,0.0
2016-07-21,17,1909901,1.0,0.0
2014-01-31,48,368139,7.0,2.0
2015-01-31,46,1082907,3.0,0.0
2015-11-20,50,1719236,14.0,0.0
2016-10-06,46,956012,13.0,0.0
2017-05-13,46,1239854,7.647999999999999,0.0
2014-06-18,8,1228300,2.0,0.0
2015-01-11,28,1065599,16.797,0.0
2015-06-20,49,1457338,41.0,0.0
2017-04-06,2,1457004,8.0,0.0
2016-08-16,26,467808,2.0,0.0
2017-03-24,54,357961,6.0,0.0
2016-03-30,21,1037857,7.0,0.0
2014-12-11,44,404442,7.0,0.0
2014-07-09,41,1464045,1.0,0.0
2014-08-23,49,1105214,8.0,0.0
2016-12-04,38,838407,20.0,0.0
2016-05-03,27,1239790,3.0,0.0
2016-05-28,9,885553,2.0,0.0
2014-07-20,26,668752,4.0,0.0
2013-10-24,23,1151128,2.0,2.0
2014-06-04,50,946671,6.0,0.0
2016-02-17,21,732006,2.0,0.0
2016-07-12,40,464333,36.0,0.0
2017-07-15,28,414421,9.0,0.0
2014-10-02,50,1047772,11.0,0.0
2015-02-10,8,949629,1.0,0.0
2017-03-10,11,663084,75.0,1.0
2013-08-13,46,1047702,3.0,2.0
2015-06-18,14,1072167,2.0,0.0
2013-12-07,26,874990,1.0,2.0
2017-01-25,5,1165989,5.0,0.0
2016-04-16,48,1503855,8.503,0.0
2015-08-26,46,371130,2.0,0.0
2015-01-20,1,619969,2.0,0.0
2017-01-17,3,1765164,2.0,0.0
2017-06-04,44,2011910,12.0,0.0
2014-07-01,5,364413,2.0,0.0
2015-10-27,6,1457201,6.0,0.0
2016-05-16,9,1246785,6.0,0.0
2015-09-09,38,1441817,2.0,0.0
2016-10-08,17,1463805,1.0,0.0
2017-05-01,47,1473402,4.957,0.0
2016-09-12,10,268834,1.0,0.0
2016-12-30,53,1958179,1.0,0.0
2014-07-04,46,507479,7.0,1.0
2014-03-14,10,759893,8.0,2.0
2014-04-05,47,1239783,28.0,0.0
2016-11-25,40,1345072,3.0,0.0
2015-07-01,46,1464092,9.0,0.0
2017-07-02,20,759697,7.0,0.0
2016-01-13,41,1695905,6.317,1.0
2014-11-04,28,1159415,9.0,0.0
2017-02-01,23,765518,1.0,0.0
2016-04-29,27,2016716,5.0,0.0
2017-02-01,38,1281780,2.0,0.0
2017-07-19,9,414454,2.0,0.0
2016-05-31,38,211205,6.0,1.0
2017-05-28,22,220432,16.0,0.0
2013-03-19,37,752167,2.0,2.0
2016-02-26,2,1463900,5.0,0.0
2015-02-03,47,1179109,8.0,0.0
2014-12-18,49,213788,2.0,0.0
2016-12-22,28,1695873,15.0,0.0
2015-08-17,2,1695882,3.902,1.0
2016-01-12,3,310644,31.0,0.0
2017-04-01,44,115720,1.0,0.0
2015-05-26,1,954805,7.0,0.0
2017-04-13,25,519560,4.024,0.0
2014-11-09,4,890371,1.0,0.0
2016-10-22,17,890213,2.0,0.0
2014-09-01,31,1464205,1.0,0.0
2015-06-27,27,1239792,3.0,0.0
2015-12-31,43,1353969,11.0,0.0
2015-02-03,13,1167614,9.0,0.0
2016-08-19,46,1047774,40.0,1.0
2014-08-25,39,1164923,2.0,0.0
2013-10-15,17,886398,3.0,2.0
2015-10-08,47,564110,14.0,0.0
2017-04-29,44,164036,18.0,0.0
2017-03-30,49,213652,24.0,0.0
2015-08-20,6,1174923,1.0,0.0
2016-05-28,44,1967038,6.0,0.0
2013-08-23,15,906980,2.0,2.0
2013-10-11,6,127534,5.0,2.0
2017-05-18,44,414621,14.0,0.0
2016-11-27,42,417835,1.0,0.0
2016-12-18,14,1160872,8.0,0.0
2015-09-25,44,1109116,60.0,0.0
2017-06-29,27,1963540,5.0,1.0
2013-06-18,3,801934,1.0,2.0
2017-01-03,4,583797,14.224,0.0
2014-08-06,24,771157,5.0,0.0
2015-07-23,54,1158720,5.0,0.0
2013-05-12,41,957096,10.0,2.0
2016-11-30,1,273528,2.0,0.0
2017-08-01,42,514446,1.0,0.0
2014-01-08,5,575675,1.0,2.0
2015-03-16,46,365139,10.0,0.0
2017-06-23,22,2045162,1.0,0.0
2016-12-26,42,1091366,1.0,0.0
2017-03-12,53,1057033,6.0,0.0
2015-03-26,34,1047721,23.0,0.0
2015-02-02,6,764438,35.0,0.0
2016-06-18,44,1391549,3.0,0.0
2016-08-19,2,1998005,2.0,0.0
2016-03-14,19,401911,7.0,0.0
2015-12-19,30,1344514,1.0,0.0
2014-10-19,37,1037845,8.0,0.0
2015-12-03,25,1489899,3.0,0.0
2017-05-11,8,1179119,3.0,0.0
2014-01-29,44,459801,5.0,2.0
2013-11-25,11,464333,30.0,2.0
2014-12-26,12,892076,5.0,0.0
2015-05-13,49,1346636,6.0,0.0
2015-12-14,2,557305,10.0,0.0
2017-01-12,32,1353191,3.0,0.0
2015-11-24,34,1229576,1.0,0.0
2014-07-31,7,1164923,5.0,0.0
2017-03-13,17,838415,1.0,0.0
2014-05-31,6,584078,18.245,0.0
2015-04-14,37,463458,4.0,0.0
2015-03-14,34,700609,1.0,0.0
2016-03-02,48,1076335,1.0,0.0
2016-03-04,45,915810,25.0,1.0
2014-03-20,47,1695950,63.133,2.0
2014-01-07,49,129297,6.0,2.0
2017-05-09,53,2018397,3.0,0.0
2017-01-06,24,329361,1.0,0.0
2017-01-15,46,1940026,27.0,0.0
2016-11-21,7,1990881,32.0,0.0
2014-08-17,3,736128,5.0,0.0
2014-09-28,50,1239797,11.0,0.0
2016-12-04,17,2002445,6.0,0.0
2016-04-19,37,275826,1.0,0.0
2016-07-12,24,278806,6.0,0.0
2016-09-15,11,1005456,2.0,0.0
2016-01-19,40,407500,5.0,1.0
2015-10-13,43,1071949,1.0,0.0
2014-06-18,33,1260238,5.0,0.0
2015-07-10,15,1060036,3.0,0.0
2013-10-05,5,1121513,4.0,2.0
2013-08-01,37,428488,1.0,2.0
2014-01-08,34,1464071,3.0,2.0
2016-06-11,48,1386506,1.0,0.0
2015-03-21,18,1047735,10.0,0.0
2014-03-30,23,1576323,1.0,2.0
2015-11-12,53,1354714,1.0,0.0
2014-01-22,7,1214325,3.0,2.0
2014-02-07,6,222879,1.0,2.0
2016-02-08,27,839544,2.0,0.0
2013-09-13,2,1038952,6.0,2.0
2017-07-25,50,1489900,3.0,0.0
2016-08-23,39,724003,1.0,1.0
2016-07-02,27,872306,1.0,0.0
2016-06-26,42,1247036,5.0,0.0
2015-11-19,42,928477,1.0,0.0
2013-09-11,43,882624,2.0,2.0
2016-05-29,45,1457039,9.0,0.0
2017-04-29,43,223136,159.0,0.0
2015-04-08,13,1089045,1.0,0.0
2013-10-22,3,874990,2.0,2.0
2016-12-31,45,1239913,8.0,0.0
2015-08-07,5,158680,3.0,1.0
2015-10-19,27,1442157,1.0,0.0
2016-03-03,17,220435,23.0,0.0
2014-11-10,53,988408,3.0,0.0
2017-03-17,46,364724,18.0,0.0
2014-01-04,3,885553,7.0,2.0
2017-06-25,20,208498,1.0,0.0
2013-11-20,11,980041,1.0,2.0
2015-07-26,24,1463896,12.0,0.0
2016-09-02,7,1463885,17.0,0.0
2015-10-04,8,1972227,1.0,0.0
2017-06-01,2,1066901,10.0,0.0
2016-04-03,2,1179579,3.0,0.0
2015-08-16,3,1324591,7.0,0.0
2016-11-06,8,1457251,1.0,0.0
2015-03-27,18,414455,2.0,0.0
2016-06-13,45,207857,2.0,0.0
2016-08-08,47,1354387,5.0,1.0
2015-06-27,33,1686668,22.0,0.0
2015-06-19,16,115893,1.0,0.0
2015-05-09,54,1012473,38.0,1.0
2015-01-29,40,767184,1.0,0.0
2017-07-02,45,1179117,8.0,0.0
2017-01-03,25,913363,28.0,0.0
2016-03-08,15,1464081,8.0,0.0
2013-02-16,4,371437,7.0,2.0
2017-02-07,15,411487,1.0,0.0
2013-12-14,45,265559,114.0,2.0
2017-07-18,47,2002412,8.0,0.0
2013-06-21,8,262991,6.0,2.0
2016-03-18,9,162066,10.0,0.0
2016-01-30,28,1458847,3.0,0.0
2014-05-12,32,464336,4.0,0.0
2016-05-28,18,1457182,2.0,0.0
2017-01-05,19,1463819,6.0,0.0
2015-02-20,43,789906,2.0,0.0
2017-06-02,31,1047753,16.0,0.0
2015-06-13,35,819195,1.0,0.0
2014-12-29,25,1047699,12.0,0.0
2016-03-10,45,1428328,41.0,0.0
2014-01-24,17,119187,1.0,2.0
2014-11-10,7,464302,1.0,0.0
2014-10-06,13,1324667,5.0,0.0
2015-09-13,21,1373409,1.0,0.0
2014-07-26,51,208384,23.0,0.0
2013-05-28,19,568133,7.0,2.0
2015-08-17,21,1473509,0.96,0.0
2015-08-09,13,1464045,13.0,0.0
2014-07-27,6,1089045,3.0,0.0
2016-07-16,7,877514,9.0,1.0
2015-09-28,45,954553,9.0,0.0
2016-12-30,5,1967660,1.0,0.0
2016-11-21,30,805311,1.0,0.0
2017-05-12,47,1354712,20.0,0.0
2017-03-03,23,559680,1.0,0.0
2016-09-05,44,953427,23.0,0.0
2013-03-02,38,268623,9.0,2.0
2015-01-24,5,1145597,4.0,0.0
2015-01-07,45,1351227,1.0,0.0
2015-07-14,8,510055,5.0,0.0
2013-08-17,49,913967,7.0,2.0
2013-07-22,51,357963,3.0,2.0
2016-07-04,37,1022053,1.0,0.0
2016-06-14,50,1900715,3.0,0.0
2015-09-27,18,1317094,7.0,0.0
2016-05-26,39,2010568,7.0,0.0
2013-02-25,13,849142,1.0,2.0
2017-01-15,38,1963277,40.0,0.0
2015-09-02,21,1370564,7.0,0.0
2016-11-30,49,1463770,2.0,0.0
2015-02-04,50,911871,3.0,0.0
2017-03-21,17,1473485,4.601,1.0
2016-05-09,50,633996,2.579,0.0
2015-09-13,25,781797,3.0,0.0
2014-08-05,24,174081,4.0,0.0
2014-03-14,12,982727,1.0,2.0
2014-05-29,2,376194,1.0,0.0
2015-10-20,33,1230417,4.0,0.0
2017-01-08,50,1584390,1.0,0.0
2014-03-22,47,1489836,50.0,2.0
2015-04-24,24,1038945,6.0,0.0
2015-12-11,51,1457031,4.0,0.0
2015-11-07,14,769314,2.0,0.0
2014-10-19,47,1463765,15.0,0.0
2013-02-17,47,406965,11.0,2.0
2017-01-23,3,1239906,12.0,0.0
2016-07-30,22,1167614,30.0,0.0
2015-10-01,2,265254,12.0,0.0
2015-04-26,53,464302,5.0,1.0
2015-01-03,36,320682,13.0,0.0
2015-07-13,20,208659,1.0,0.0
2016-06-01,53,1718310,1.0,1.0
2014-12-20,19,1076065,12.0,0.0
2013-03-24,49,1066901,74.0,2.0
2014-07-02,51,838217,11.0,0.0
2013-12-04,43,645294,1.0,2.0
2014-03-15,28,1239796,5.0,2.0
2014-12-03,19,1463888,2.0,0.0
2017-08-13,53,1458848,4.0,1.0
2014-09-01,24,1507720,9.0,0.0
2014-06-18,18,262358,4.0,0.0
2016-06-27,39,115611,8.0,0.0
2017-04-29,7,401817,24.0,0.0
2015-06-20,5,1345071,2.0,0.0
2013-05-10,34,769314,2.0,2.0
2015-11-24,36,1237005,1.0,0.0
2017-06-10,28,1507720,2.0,0.0
2016-08-18,38,2003409,2.0,1.0
2013-08-02,54,513853,3.0,2.0
2017-08-12,5,979195,6.0,0.0
2014-03-28,18,1456994,1.0,2.0
2016-08-26,48,872306,12.0,0.0
2015-09-23,35,452078,1.0,0.0
2014-11-05,43,627887,2.0,0.0
2014-03-22,23,169028,2.0,2.0
2014-12-23,16,1113847,5.0,0.0
2017-03-05,54,220435,47.0,1.0
2015-01-13,7,964753,4.0,0.0
2014-06-14,27,583795,17.476,0.0
2015-05-05,1,1372511,1.0,0.0
2017-08-11,43,1696014,19.0,0.0
2017-06-30,38,1972316,1.0,0.0
2013-03-31,47,567781,22.0,2.0
2016-08-28,27,1457005,3.0,0.0
2015-06-27,12,1576321,2.0,0.0
2014-06-24,49,559682,1.0,0.0
2015-06-21,44,1345337,5.0,0.0
2014-10-04,18,939207,11.0,0.0
2016-12-06,40,414425,4.0,0.0
2014-01-22,5,315220,6.0,2.0
2015-08-02,17,1161572,16.0,0.0
2017-02-20,18,1458834,1.0,0.0
2016-04-01,34,1463797,2.0,0.0
2014-07-19,44,1146796,56.0,0.0
2017-03-29,17,1165987,3.0,0.0
2013-03-26,18,759651,3.0,2.0
2015-05-23,5,1457192,2.0,1.0
2016-12-27,40,255199,7.0,0.0
2016-11-04,27,365139,1.0,0.0
2016-12-17,8,736128,6.0,0.0
2015-01-21,30,1167545,7.0,0.0
2014-04-01,40,1111202,1.0,0.0
2016-07-12,23,1047775,1.0,0.0
2016-01-16,53,724359,1.0,0.0
2014-10-03,23,1473513,4.881,0.0
2014-08-05,13,165704,2.0,0.0
2013-01-08,7,699687,21.128,2.0
2014-04-06,18,1114566,47.0,0.0
2014-04-19,48,1092106,36.933,0.0
2017-08-10,20,1164290,2.0,0.0
2016-12-04,20,2033699,4.0,0.0
2015-10-22,8,1354385,1.0,0.0
2013-03-13,8,1040170,1.0,2.0
2015-04-14,2,870544,9.0,0.0
2017-03-17,49,956014,6.0,0.0
2016-07-02,9,414623,3.0,0.0
2016-03-26,50,168930,7.0,0.0
2016-12-22,20,1975439,8.0,1.0
2017-07-16,41,916886,7.0,1.0
2016-10-12,49,740713,3.0,0.0
2016-05-16,7,1102970,1.0,0.0
2014-09-21,51,671706,7.288999999999999,0.0
2014-06-15,31,881701,12.0,0.0
2017-05-24,4,121964,1.0,0.0
2016-09-18,30,1463765,1.0,0.0
2015-12-27,29,468057,2.0,0.0
2015-08-31,43,812735,8.0,0.0
2015-09-24,8,310647,5.0,0.0
2017-06-16,29,567623,4.0,0.0
2013-03-13,18,250782,1.0,2.0
2013-01-21,45,114800,7.0,2.0
2016-04-09,7,1948448,4.0,0.0
2016-02-18,36,1920057,13.0,0.0
2015-04-19,46,850334,14.0,0.0
2015-06-19,50,765520,3.0,0.0
2016-01-29,26,1137146,2.0,0.0
2017-01-23,37,1950703,4.0,0.0
2015-07-20,32,463903,1.0,0.0
2016-05-30,6,329362,2.0,0.0
2016-05-08,25,357996,1.0,0.0
2015-12-22,49,463458,2.0,0.0
2014-06-02,37,1078288,2.0,0.0
2016-12-23,26,2048279,9.0,0.0
2014-03-20,47,212552,5.0,2.0
2016-01-30,12,1239911,17.0,0.0
2017-03-20,12,2034212,1.0,0.0
2017-04-29,49,1281780,8.0,1.0
2017-06-09,42,583927,11.414,1.0
2017-02-28,2,1696022,15.0,0.0
2016-08-08,2,1660188,4.0,0.0
2014-07-31,40,1052563,40.0,0.0
2015-04-21,10,829658,3.0,0.0
2015-10-11,3,586967,1.0,0.0
2015-02-08,32,655427,1.0,0.0
2017-04-01,19,1309297,8.0,0.0
2015-01-03,30,319272,2.0,0.0
2017-07-24,31,1501579,7.0,0.0
2016-06-20,10,1339880,6.0,0.0
2015-07-18,28,358564,1.0,0.0
2017-03-23,46,223434,6.0,0.0
2015-08-16,38,122095,5.0,0.0
2014-06-04,30,876225,5.0,0.0
2013-05-23,15,275823,7.0,2.0
2016-10-15,46,1584576,55.0,1.0
2016-02-09,50,564110,21.0,0.0
2016-01-16,48,989092,1.0,0.0
2015-06-25,38,696183,6.0,0.0
2016-03-31,42,1066900,2.0,0.0
2017-05-03,20,1328672,20.0,0.0
2013-10-11,4,996606,1.238,2.0
2014-08-20,9,841607,7.0,0.0
2014-04-15,8,1132005,2.0,0.0
2015-10-03,45,1464038,23.0,0.0
2014-02-14,27,1235251,2.0,2.0
2015-11-06,11,1354711,38.0,0.0
2015-07-07,43,1464209,1.0,0.0
2014-07-05,13,1239915,1.0,0.0
2016-07-14,32,279125,2.0,0.0
2017-08-04,34,696183,3.0,0.0
2013-06-27,5,769312,6.0,2.0
2017-05-27,38,1239808,7.0,0.0
2017-06-13,14,977007,5.0,1.0
2015-05-29,25,781794,7.0,0.0
2017-01-13,21,1975439,1.0,0.0
2014-08-05,53,265672,1.0,0.0
2016-12-28,32,1463610,1.0,0.0
2017-05-19,2,220613,1.0,1.0
2013-09-06,15,1089046,8.0,2.0
2016-10-08,28,213652,1.0,0.0
2014-03-25,50,1105212,23.0,2.0
2013-04-18,45,830806,1.0,2.0
2016-04-29,4,633735,55.552,1.0
2014-09-29,33,864510,8.0,0.0
2014-03-09,3,1087269,16.0,2.0
2015-03-04,32,1096235,7.0,0.0
2016-07-04,39,664543,9.0,1.0
2013-03-24,54,915980,2.0,2.0
2014-05-01,3,409739,16.0,0.0
2015-12-04,42,315712,20.0,0.0
2016-05-08,8,1309300,1.0,0.0
2015-02-11,48,275826,8.0,0.0
2017-02-18,3,1400329,1.0,0.0
2017-04-02,37,849080,3.0,0.0
2015-11-19,21,1239746,6.0,0.0
2014-10-08,37,1047774,6.0,0.0
2017-07-20,35,1418847,6.0,0.0
2017-05-15,3,1695845,110.0,0.0
2013-10-29,15,362548,11.0,2.0
2016-06-02,9,114799,15.0,0.0
2014-03-07,40,1053944,2.0,2.0
2016-02-15,28,358232,7.0,0.0
2016-12-04,38,1976710,2.0,0.0
2013-04-14,51,671699,15.022,2.0
2016-12-09,25,314570,5.0,0.0
2016-05-10,40,1324182,3.0,0.0
2017-07-30,21,354919,11.0,0.0
2014-08-19,10,765520,5.0,0.0
2016-07-05,50,502224,1.0,0.0
2013-04-20,18,700609,8.0,2.0
2017-03-02,2,1463555,7.0,0.0
2015-10-28,19,310671,5.0,0.0
2016-12-29,25,868529,2.0,1.0
2017-05-31,38,467808,2.0,0.0
2014-12-15,7,743496,3.0,0.0
2017-02-17,45,841197,25.0,0.0
2013-02-16,27,308924,4.0,2.0
2017-06-19,25,1239294,1.0,0.0
2016-06-22,4,581742,1.0,0.0
2016-02-15,23,208426,4.0,0.0
2016-02-16,47,522941,12.0,0.0
2017-03-10,6,1152348,2.0,1.0
2014-03-25,8,1584293,2.0,2.0
2016-01-29,36,209085,5.0,0.0
2016-02-10,28,865155,3.0,0.0
2017-03-23,16,1119216,4.0,1.0
2017-03-14,18,876663,7.0,0.0
2016-10-01,47,1171142,5.0,0.0
2013-07-02,38,579759,2.0,2.0
2014-11-02,28,1047756,2.0,0.0
2016-08-21,53,315180,18.0,0.0
2014-02-21,38,1246784,2.0,2.0
2016-09-05,7,1914280,11.0,0.0
2015-01-08,45,828632,4.0,0.0
2016-04-02,53,564272,3.0,0.0
2017-01-22,45,1726000,29.0,0.0
2016-04-23,7,1965425,1.0,0.0
2016-10-14,44,1456909,3.0,0.0
2015-03-01,1,939207,2.0,0.0
2013-11-08,3,410257,75.0,2.0
2014-10-08,45,638296,5.0,0.0
2016-03-10,4,1037845,4.0,0.0
2017-05-16,23,743496,1.0,0.0
2014-12-08,18,1333225,1.0,0.0
2013-04-13,47,1146796,17.0,2.0
2015-11-10,17,759894,2.0,0.0
2015-10-24,37,1967914,3.0,0.0
2015-11-20,46,511397,2.0,0.0
2016-12-28,42,1047773,1.0,0.0
2016-08-05,44,1964111,6.0,0.0
2015-08-03,23,360705,2.0,0.0
2015-06-05,20,463901,10.0,0.0
2015-01-13,28,757889,2.0,0.0
2016-10-19,26,557256,2.0,0.0
2017-07-21,36,1463483,8.0,0.0
2013-02-26,13,940591,1.0,2.0
2016-10-31,4,513379,1.0,0.0
2016-01-27,45,1239918,6.0,0.0
2015-05-07,31,258395,2.0,0.0
2015-12-29,49,476261,11.0,0.0
2015-07-23,50,1464137,2.0,0.0
2016-02-25,2,583925,2.918,0.0
2013-12-28,44,850333,14.0,2.0
2016-07-01,35,315712,2.0,0.0
2013-01-31,41,165594,6.0,2.0
2014-04-18,1,1239914,2.0,0.0
2016-12-18,48,765517,6.0,0.0
2016-07-25,45,1250226,7.0,0.0
2014-08-18,45,724359,14.0,0.0
2014-01-31,47,418235,27.0,2.0
2016-01-05,26,819932,9.0,0.0
2016-05-14,22,872310,3.0,0.0
2016-07-27,32,841612,2.0,0.0
2015-09-06,38,514597,17.0,0.0
2014-12-11,5,1010757,4.0,0.0
2016-08-05,46,368213,9.0,0.0
2017-04-02,43,1900715,2.0,0.0
2014-04-13,8,1085246,6.866,0.0
2014-09-28,40,358096,1.0,0.0
2016-05-06,23,1084436,3.0,0.0
2015-08-22,17,1239954,8.0,0.0
2015-07-25,3,1464208,5.0,0.0
2015-04-19,44,1336459,1.0,0.0
2015-03-25,37,1047699,1.0,0.0
2014-09-10,51,1464092,2.0,0.0
2016-01-17,50,1463914,2.0,0.0
2016-11-02,15,1114903,2.0,1.0
2016-03-08,14,158875,4.0,0.0
2015-08-29,21,1089163,6.0,0.0
2015-08-04,37,913968,14.0,0.0
2017-03-22,51,1992914,2.0,0.0
2015-05-31,44,1160754,5.0,0.0
2016-08-24,51,1037856,4.0,0.0
2017-05-19,24,1147495,8.0,0.0
2014-08-07,26,1179580,1.0,0.0
2014-12-17,49,1239817,11.0,0.0
2017-04-09,17,2049037,1.0,0.0
2016-09-11,31,1079257,2.0,0.0
2016-10-19,4,1456886,1.0,0.0
2016-06-07,37,1464201,7.0,0.0
2013-05-21,33,464907,2.0,2.0
2016-10-05,11,2004694,4.0,0.0
2016-10-13,14,807495,4.0,0.0
2013-08-25,44,1164290,22.0,2.0
2013-03-04,19,213652,1.0,2.0
2017-05-07,27,1132005,4.0,0.0
2015-03-22,49,1116370,6.0,0.0
2016-12-18,2,1584576,57.0,0.0
2017-05-13,5,1113847,1.0,1.0
2014-06-20,45,308766,1.0,0.0
2013-01-19,6,819230,5.783,2.0
2017-08-05,7,1463801,6.0,0.0
2013-10-25,10,584030,2.29,2.0
2014-05-07,6,106716,9.0,0.0
2017-01-10,5,757880,1.0,0.0
2015-08-03,3,1695825,17.212,0.0
2016-07-03,30,1313222,6.0,1.0
2017-08-13,48,269084,4.0,0.0
2013-08-19,34,1021676,4.0,2.0
2017-07-29,44,1116370,2.0,0.0
2013-01-03,25,122419,1.0,2.0
2015-08-22,19,1150700,10.614,0.0
2015-09-07,51,582865,16.677,0.0
2014-12-30,5,360313,3.0,0.0
2013-08-03,7,740726,4.0,2.0
2017-01-03,21,1459058,55.0,1.0
2017-02-26,44,1324182,5.0,0.0
2016-10-26,5,1696023,5.0,1.0
2017-04-05,42,317285,1.0,0.0
2016-12-26,43,849136,1.0,0.0
2014-10-11,17,1463798,26.0,0.0
2015-08-05,7,1913463,12.0,1.0
2016-07-21,24,1473474,118.109,0.0
2013-07-07,48,671684,7.0,2.0
2016-08-12,21,159242,14.0,0.0
2014-04-10,24,658609,9.0,0.0
2015-04-22,7,1028589,5.0,0.0
