ORDERKEY,CUSTKEY,PARTKEY,SUPPKEY,ORDERDATE,REVENUE
62436,181453,134841,10477,19950322,778
62436,181453,71131,75,19950322,1005
62436,181453,294761,10714,19950322,425
62437,166495,491962,4342,19960830,992
62437,166495,388785,5536,19960830,566
62438,173051,523351,9609,19960131,513
62438,173051,552363,14986,19960131,922
62438,173051,351827,7504,19960131,931
62438,173051,144482,8085,19960131,814
62438,173051,98721,18797,19960131,83
62438,173051,200223,8399,19960131,563
62438,173051,339343,12580,19960131,134
62439,265024,324107,9125,19960217,963
62439,265024,453439,17955,19960217,609
62439,265024,345772,1568,19960217,467
62439,265024,379722,16661,19960217,860
62464,147364,599434,10742,19980131,89
62464,147364,75489,14933,19980131,80
62464,147364,337199,13995,19980131,656
62465,240622,384094,5179,19980403,405
62465,240622,53460,18778,19980403,11
62465,240622,297915,12869,19980403,651
62465,240622,43577,3544,19980403,73
62465,240622,392243,3610,19980403,986
62465,240622,221770,9160,19980403,408
62465,240622,85985,9760,19980403,910
62466,118423,336647,5555,19950511,132
62466,118423,19769,18077,19950511,924
62467,127030,171263,870,19951008,621
62468,160273,263019,15855,19940923,85
62468,160273,350698,18867,19940923,909
62468,160273,373945,15663,19940923,423
62468,160273,486674,6072,19940923,600
62469,280222,476343,3465,19960225,480
62469,280222,96187,13799,19960225,458
62469,280222,213568,3226,19960225,355
62469,280222,236039,10587,19960225,634
62470,273385,100334,10922,19971107,708
62470,273385,313446,11616,19971107,468
62470,273385,76009,7018,19971107,598
62470,273385,79453,7137,19971107,7
62470,273385,352227,9164,19971107,888
62470,273385,275670,17783,19971107,758
62471,264833,442778,7071,19931211,871
62471,264833,556785,11378,19931211,901
62471,264833,284705,483,19931211,316
62471,264833,29820,4529,19931211,536
62471,264833,183025,4241,19931211,348
62471,264833,498209,12297,19931211,695
62471,264833,383279,6339,19931211,677
62496,231931,166760,5662,19951112,929
62496,231931,134774,7320,19951112,576
62497,153361,354963,14008,19951127,567
62497,153361,48364,4911,19951127,367
62497,153361,442443,6206,19951127,917
62498,218660,71696,18419,19960502,669
62498,218660,181903,13525,19960502,673
62498,218660,241128,3673,19960502,617
62498,218660,221931,6156,19960502,932
62498,218660,390909,3075,19960502,682
62498,218660,6064,1492,19960502,95
62499,9064,38731,19734,19920730,506
62499,9064,543754,17012,19920730,623
62500,218573,332922,18501,19950515,837
62500,218573,410338,1381,19950515,947
62500,218573,139924,7506,19950515,56
62500,218573,299250,17538,19950515,343
62500,218573,282368,7063,19950515,1011
62500,218573,348799,12572,19950515,614
62500,218573,253145,3103,19950515,70
62501,52459,596429,104,19960511,881
62501,52459,576958,13923,19960511,887
62501,52459,316494,1749,19960511,37
62501,52459,309667,7519,19960511,375
62501,52459,165675,15521,19960511,165
62501,52459,498922,12784,19960511,79
62502,276287,106532,19210,19930311,891
62502,276287,73976,16962,19930311,650
62502,276287,106921,17144,19930311,103
62502,276287,19726,8159,19930311,246
62503,143480,323452,10293,19920726,83
62503,143480,243273,2160,19920726,129
62503,143480,285568,12788,19920726,492
62503,143480,141158,14087,19920726,445
62503,143480,35674,4072,19920726,703
62503,143480,160168,4995,19920726,590
62528,52849,454574,5008,19980111,119
62528,52849,212113,4032,19980111,149
62528,52849,372142,233,19980111,217
62528,52849,183969,7492,19980111,743
62528,52849,158482,16116,19980111,19
62528,52849,199709,8899,19980111,430
62529,222365,207630,14473,19950514,747
62530,185782,281333,12954,19931003,563
62530,185782,358284,5483,19931003,851
62530,185782,68534,8202,19931003,119
62531,18323,90209,16502,19971016,488
62531,18323,528815,19053,19971016,10
62532,146888,70673,11339,19940204,635
62533,35680,400006,13774,19970505,807
62534,272029,282793,15321,19920325,256
62534,272029,289613,11656,19920325,197
62535,284879,480506,590,19970113,40
62535,284879,453598,6017,19970113,48
62535,284879,9688,19607,19970113,938
62560,245884,270399,18415,19941005,1021
62560,245884,180822,7493,19941005,654
62560,245884,72933,6201,19941005,555
62560,245884,574541,8493,19941005,63
62560,245884,502244,6047,19941005,506
62560,245884,412346,11033,19941005,571
62560,245884,292776,10494,19941005,73
62561,52583,75707,19602,19920712,526
62561,52583,404725,7509,19920712,880
62562,260990,496927,10147,19931205,431
62562,260990,443297,220,19931205,439
62562,260990,283331,14004,19931205,234
62562,260990,338780,3069,19931205,155
62562,260990,467206,16696,19931205,75
62562,260990,119282,16385,19931205,45
62563,145723,304884,9189,19940413,818
62563,145723,179461,3872,19940413,978
62563,145723,585193,6916,19940413,844
62563,145723,136921,1769,19940413,443
62564,262477,491801,19533,19931202,149
62564,262477,94328,8789,19931202,349
62564,262477,155133,1979,19931202,20
62565,245221,431107,13824,19980605,403
62565,245221,14958,17171,19980605,751
62565,245221,592803,17927,19980605,196
62565,245221,235083,3176,19980605,709
62566,15320,58638,9988,19961003,932
62567,79723,578639,13213,19970420,115
62592,78970,356105,15053,19980612,399
62592,78970,44483,9671,19980612,490
62592,78970,20774,12347,19980612,65
62593,19334,307071,9575,19940813,23
62593,19334,337337,6225,19940813,704
62593,19334,221247,18118,19940813,169
62593,19334,287757,756,19940813,675
62593,19334,327971,3777,19940813,539
62594,44285,548255,3017,19971125,935
62594,44285,315647,16128,19971125,985
62594,44285,477252,7858,19971125,339
62594,44285,361951,1957,19971125,114
62594,44285,503920,16068,19971125,855
62594,44285,375273,14344,19971125,907
62594,44285,3739,16363,19971125,549
62595,290347,439287,11806,19920107,1009
62595,290347,93807,8537,19920107,98
62595,290347,411715,19070,19920107,513
62596,49112,77289,9099,19970611,414
62597,124136,212867,12081,19960616,910
62597,124136,443882,18096,19960616,96
62598,152365,355413,8999,19960205,673
62598,152365,418615,10735,19960205,68
62599,287690,552845,8784,19980114,227
62599,287690,50912,18705,19980114,433
62599,287690,72083,4014,19980114,834
62599,287690,92852,14570,19980114,904
62599,287690,562913,5515,19980114,728
62624,90088,376941,10222,19920730,567
62624,90088,446791,834,19920730,6
62624,90088,212257,12800,19920730,745
62625,8989,78866,9720,19960813,924
62625,8989,85686,16021,19960813,580
62625,8989,122144,12346,19960813,226
62625,8989,259688,14107,19960813,234
62625,8989,161385,12916,19960813,825
62625,8989,382138,8303,19960813,392
62625,8989,192852,14427,19960813,130
62626,172723,60687,646,19940826,469
62626,172723,554856,15484,19940826,145
62627,138655,111444,1893,19920515,225
62627,138655,435056,11030,19920515,324
62627,138655,377675,690,19920515,372
62627,138655,172525,5734,19920515,81
62627,138655,411729,17481,19920515,19
62627,138655,112503,15394,19920515,7
62627,138655,223922,14809,19920515,191
62628,260786,251549,3592,19951224,978
62628,260786,182433,611,19951224,58
62629,25984,187676,5619,19921007,683
62629,25984,54514,13302,19921007,458
62629,25984,8412,20000,19921007,205
62629,25984,376964,9038,19921007,694
62630,207565,459911,3586,19970919,369
62630,207565,523779,8247,19970919,274
62630,207565,537646,5547,19970919,950
62630,207565,206207,7769,19970919,915
62631,119644,390466,3876,19950311,252
62631,119644,346446,3460,19950311,526
62631,119644,317436,15537,19950311,241
62631,119644,537539,17358,19950311,604
62631,119644,215662,19534,19950311,929
62631,119644,25849,14481,19950311,758
62631,119644,41407,17305,19950311,467
62656,227392,526935,17367,19961209,1021
62656,227392,183928,15415,19961209,401
62656,227392,75545,15746,19961209,664
62656,227392,80778,11198,19961209,830
62657,55844,255512,1400,19960821,173
62657,55844,179434,6617,19960821,911
62657,55844,140570,8788,19960821,1001
62657,55844,343639,18021,19960821,216
62657,55844,535450,16359,19960821,495
62657,55844,506549,11820,19960821,447
62658,165439,401467,7341,19960106,410
62659,131939,458829,17431,19930808,788
62659,131939,338787,17574,19930808,832
62659,131939,583855,1466,19930808,971
62659,131939,437400,4030,19930808,398
62659,131939,165926,9550,19930808,854
62660,195271,84282,1884,19960103,684
62660,195271,518108,8420,19960103,848
62660,195271,36469,604,19960103,913
62660,195271,320404,7273,19960103,373
62660,195271,29502,6095,19960103,905
62660,195271,236865,10672,19960103,768
62660,195271,587587,14107,19960103,801
62661,214450,161230,3487,19930729,940
62662,47008,249617,10507,19970804,840
62662,47008,96538,4872,19970804,892
62662,47008,106153,173,19970804,679
62663,146225,380941,12249,19950712,439
62663,146225,473027,5571,19950712,451
62663,146225,161218,1146,19950712,366
62663,146225,589416,9587,19950712,412
62663,146225,306220,19777,19950712,302
62663,146225,435541,17064,19950712,730
62663,146225,135031,14186,19950712,464
62688,1115,251574,13421,19950517,8
62688,1115,589726,22,19950517,663
62688,1115,108885,8199,19950517,6
62689,131837,436548,3226,19920106,378
62689,131837,253245,14429,19920106,535
62689,131837,472668,14429,19920106,693
62689,131837,129962,3608,19920106,999
62690,275279,227115,19339,19970912,868
62690,275279,520728,14672,19970912,962
62690,275279,265407,8598,19970912,223
62690,275279,291304,1138,19970912,424
62690,275279,535865,19963,19970912,353
62690,275279,281079,7791,19970912,282
62690,275279,292139,19028,19970912,601
62691,299441,178062,10549,19920812,14
62691,299441,485170,6707,19920812,338
62691,299441,250907,12878,19920812,771
62691,299441,183161,12684,19920812,305
62691,299441,386811,5070,19920812,822
62691,299441,126364,9068,19920812,884
62692,196516,323652,7376,19940301,964
62693,111248,292868,8867,19960328,748
62693,111248,416796,5291,19960328,578
62694,131393,100912,16827,19940810,512
62694,131393,412553,3209,19940810,546
62695,12313,158210,7712,19940828,355
62695,12313,424748,14917,19940828,569
62695,12313,538590,9893,19940828,292
62720,231722,85499,9920,19961116,870
62720,231722,569238,14440,19961116,294
62721,247366,511310,13473,19920606,585
62721,247366,381265,19441,19920606,96
62722,72631,25240,4217,19940312,539
62722,72631,594458,8668,19940312,938
62722,72631,447678,15883,19940312,551
62722,72631,118537,17716,19940312,672
62723,281669,318719,13259,19930126,204
62723,281669,493624,11171,19930126,59
62723,281669,124937,4086,19930126,673
62723,281669,404234,13367,19930126,588
62724,1675,353903,9653,19941126,455
62724,1675,238709,11717,19941126,356
62724,1675,377896,13006,19941126,524
62724,1675,287074,11503,19941126,152
62725,247582,531217,3964,19940921,613
62726,91669,482303,14241,19971222,581
62726,91669,60893,11733,19971222,169
62727,172666,119390,194,19980401,437
62727,172666,173181,8521,19980401,452
62727,172666,47346,12199,19980401,772
62727,172666,133593,7496,19980401,824
62752,67904,421498,8563,19950601,965
62752,67904,504505,11294,19950601,16
62752,67904,4538,14083,19950601,635
62752,67904,69088,10846,19950601,644
62752,67904,155359,12282,19950601,964
62752,67904,516352,17725,19950601,876
62753,52850,514297,17983,19931126,234
62753,52850,181931,5082,19931126,74
62753,52850,112391,2703,19931126,99
62753,52850,143537,18640,19931126,456
62753,52850,414264,15558,19931126,821
62754,239801,222344,18215,19951224,617
62754,239801,125910,13192,19951224,145
62754,239801,560902,5042,19951224,616
62754,239801,478523,10135,19951224,161
62754,239801,131179,3601,19951224,590
62754,239801,322195,581,19951224,302
62754,239801,125469,18513,19951224,355
62755,125666,345045,1652,19971030,682
62755,125666,163059,2166,19971030,341
62755,125666,321586,18585,19971030,463
62755,125666,90451,4537,19971030,520
62755,125666,408300,11929,19971030,379
62755,125666,93542,6651,19971030,489
62756,55861,88393,19668,19940702,61
62756,55861,11412,14095,19940702,841
62756,55861,398014,7053,19940702,391
62756,55861,20421,9892,19940702,980
62756,55861,13118,13377,19940702,926
62756,55861,269001,17652,19940702,806
62757,127652,354036,641,19970207,996
62757,127652,73507,13113,19970207,433
62757,127652,24994,4247,19970207,393
62758,134533,589652,7657,19970616,562
62758,134533,66737,9236,19970616,633
62758,134533,243848,15464,19970616,439
62758,134533,345996,8636,19970616,742
62758,134533,541803,2486,19970616,276
62758,134533,478130,12349,19970616,616
62758,134533,123416,7353,19970616,861
62759,269305,51662,19734,19941025,586
62759,269305,81087,8664,19941025,186
62759,269305,223643,3907,19941025,234
62759,269305,354901,19925,19941025,107
62759,269305,219157,6791,19941025,544
62759,269305,565614,14811,19941025,74
62784,90875,470435,17585,19971229,88
62784,90875,398232,1595,19971229,520
62785,20701,350209,10370,19960625,515
62785,20701,556055,6536,19960625,118
62785,20701,15448,8803,19960625,850
62785,20701,433336,1299,19960625,771
62785,20701,271437,16427,19960625,786
62786,189116,35411,3979,19970817,518
62787,269824,505432,11765,19980228,855
62787,269824,579902,13682,19980228,621
62787,269824,10186,11321,19980228,673
62787,269824,183292,1533,19980228,385
62787,269824,181535,9269,19980228,316
62788,111652,312467,8996,19941016,854
62789,18271,553251,15689,19920703,51
62789,18271,287883,8983,19920703,41
62789,18271,37202,9895,19920703,298
62790,169819,78637,18098,19930614,462
62790,169819,436564,6056,19930614,929
62790,169819,517483,10298,19930614,686
62790,169819,330394,8096,19930614,699
62790,169819,530213,17163,19930614,269
62791,235069,31581,9092,19921216,745
62791,235069,375675,16403,19921216,890
62791,235069,158618,9008,19921216,1000
62791,235069,78239,2283,19921216,769
62791,235069,353672,18558,19921216,650
62791,235069,563107,15898,19921216,20
62791,235069,328283,3977,19921216,362
62816,81553,442734,16489,19930225,931
62817,245059,554016,9922,19931004,757
62817,245059,535613,14825,19931004,296
62817,245059,238837,14199,19931004,869
62817,245059,118073,15897,19931004,345
62818,5932,494800,7457,19921028,272
62818,5932,97224,15689,19921028,298
62818,5932,236682,2884,19921028,161
62818,5932,501845,16791,19921028,516
62818,5932,299810,19365,19921028,558
62818,5932,99566,7260,19921028,650
62818,5932,591756,14734,19921028,864
62819,94304,42277,19073,19980528,647
62819,94304,139148,14982,19980528,649
62819,94304,453436,11257,19980528,669
62819,94304,285623,2230,19980528,762
62819,94304,459205,14842,19980528,473
62819,94304,54991,2873,19980528,385
62820,63733,14471,14286,19970205,212
62820,63733,210503,13309,19970205,568
62820,63733,318796,10682,19970205,771
62820,63733,590304,115,19970205,818
62820,63733,237214,4127,19970205,253
62820,63733,449620,11460,19970205,218
62820,63733,358850,8103,19970205,512
62821,160249,583715,3812,19960914,457
62821,160249,483023,1678,19960914,734
62821,160249,152962,12569,19960914,8
62821,160249,423865,19814,19960914,918
62822,199390,583342,5375,19920504,167
62822,199390,227315,8470,19920504,881
62822,199390,273061,19603,19920504,639
62822,199390,524812,12838,19920504,832
62823,144613,475885,12321,19920805,49
62823,144613,184291,17214,19920805,139
62848,209855,186904,5439,19960920,809
62848,209855,279245,6288,19960920,63
62848,209855,66982,6573,19960920,615
62848,209855,162624,1622,19960920,552
62848,209855,206224,17401,19960920,800
62848,209855,399109,13693,19960920,927
62849,216511,204682,19038,19940808,9
62849,216511,283692,19912,19940808,682
62849,216511,404218,12334,19940808,442
62849,216511,479324,17387,19940808,664
62850,199588,392657,5818,19920709,641
62851,164653,403758,9343,19950723,692
62851,164653,547706,1857,19950723,77
62851,164653,82347,9257,19950723,470
62851,164653,404010,14391,19950723,507
62851,164653,582196,14707,19950723,208
62852,118039,562403,13492,19930222,434
62852,118039,506505,19529,19930222,989
62852,118039,24517,13099,19930222,191
62852,118039,449594,1615,19930222,959
62852,118039,512799,15424,19930222,29
62852,118039,197940,2018,19930222,742
62852,118039,366653,15628,19930222,673
62853,261451,322533,4099,19970211,255
